transaction_id,status,id_fin,distance,passengers_count,status1,pac_amount_to_collect,pac_status,pac_enabled,total_amount,linked_parent,amount,txn_tag,doi,doj
TRNAFBGQT5EN0X,confirmed,58440990,676,4,success,1460.0,waitlist,true,1460.0,,1460.0,NEWGI                                             ,2019-04-20,20190613
TRNAFBH36OU0W9,confirmed,58382800,1186,1,success,560.0,waitlist,true,560.0,,560.0,NEWGI                                             ,2019-04-20,20190601
TRNAFBI4PHAUEU,confirmed,26153512,597,4,success,1340.0,pending_utp,true,1340.0,,1340.0,NEWLOB                                            ,2019-04-21,20190531
TRNAFBC8B8NSFV,confirmed,34774388,653,1,success,755.0,waitlist,true,755.0,,755.0,Active                                            ,2019-04-16,20190609
TRNAFBC0YEN36P,confirmed,1453721,1772,1,success,1860.0,waitlist,true,1860.0,,1860.0,NEWLOB                                            ,2019-04-16,20190603
TRNAFBHWRNTTN2,confirmed,53369790,1130,1,success,520.0,waitlist,true,520.0,,520.0,Active                                            ,2019-04-21,20190614
TRNAFBI3X081SF,confirmed,15691783,1165,1,success,555.0,pending_utp,true,555.0,,555.0,Active                                            ,2019-04-21,20190602
TRNA1J5G3LURTZ,confirmed,58584231,555,1,success,1280.0,waitlist,true,1280.0,,1280.0,NEWGI                                             ,2019-04-22,20190607
TRNAFBG8D77KX1,confirmed,58374817,190,1,success,580.0,waitlist,true,580.0,,580.0,NEWGI                                             ,2019-04-20,20190525
TRNAFBIB07WAO8,confirmed,58511900,1437,2,success,1230.0,waitlist,true,1230.0,,1230.0,NEWGI                                             ,2019-04-21,20190524
TRNAFBJ4ROQCBX,confirmed,2749555,930,3,success,3640.0,waitlist,true,3640.0,,3640.0,Active                                            ,2019-04-22,20190604
TRNAFBCPQZO29U,confirmed,32095742,1626,3,success,1985.0,waitlist,true,1985.0,,1985.0,Active                                            ,2019-04-16,20190613
TRNAFBB3A97Y8M,confirmed,58262697,585,1,success,375.0,waitlist,true,375.0,,375.0,NEWGI                                             ,2019-04-15,20190516
TRNAFBBN2X260C,confirmed,58339773,375,1,success,255.0,waitlist,true,255.0,,255.0,NEWGI                                             ,2019-04-15,20190523
TRNAFBCB1DH7VM,confirmed,57913136,1663,1,success,1745.0,waitlist,true,1745.0,,1745.0,NEWGI                                             ,2019-04-16,20190528
TRNAFBCQ3QWTD8,confirmed,6279969,910,3,success,3595.0,waitlist,true,3595.0,,3595.0,NEWLOB                                            ,2019-04-16,20190714
TRNAFBDLR5JV7C,confirmed,58404986,1379,2,success,1210.0,waitlist,true,1210.0,,1210.0,NEWGI                                             ,2019-04-17,20190602
TRNAFBDTMJ7SD3,confirmed,58415151,1613,2,success,3480.0,waitlist,true,3480.0,,3480.0,NEWGI                                             ,2019-04-17,20190601
TRNAFBF0GHM4E7,confirmed,38898450,1144,1,success,550.0,waitlist,true,550.0,,550.0,NEWGI                                             ,2019-04-18,20190530
TRNAFBGHTIUHT6,confirmed,58497259,619,1,success,390.0,waitlist,true,390.0,,390.0,NEWGI                                             ,2019-04-20,20190624
TRNA1J5A3JOKR5,order_payment_status_failed,52891333,577,1,success,375.0,pending_utp,true,375.0,,375.0,NEWLOB                                            ,2019-04-20,20190601
TRNAFBIUZBKGJN,order_payment_status_success,34770593,634,1,success,395.0,collected,true,395.0,,395.0,Active                                            ,2019-04-22,20190603
TRNAFBBNBKTF0N,confirmed,37580651,997,1,success,895.0,waitlist,true,895.0,,895.0,NEWLOB                                            ,2019-04-15,20190519
TRNAFBBMNLIW56,confirmed,29352483,622,1,success,360.0,pending_utp,true,360.0,,360.0,NEWGI                                             ,2019-04-15,20190526
TRNAFBBQ3TMD02,confirmed,49714167,365,1,success,250.0,waitlist,true,250.0,,250.0,NEWLOB                                            ,2019-04-15,20190620
TRNAFBGUPEYL99,order_payment_status_success,25257588,546,2,success,710.0,collected,true,710.0,,710.0,Active                                            ,2019-04-20,20190523
TRNAFBHT8D6J9F,confirmed,42790706,1103,2,success,1070.0,waitlist,true,1070.0,,1070.0,NEWGI                                             ,2019-04-21,20190610
TRNAFBHU91J9I7,confirmed,55634001,1280,1,success,560.0,waitlist,true,560.0,,560.0,NEWGI                                             ,2019-04-21,20190528
TRNAFBJ30O7LLX,confirmed,30778003,1824,1,success,1895.0,waitlist,true,1895.0,,1895.0,NEWLOB                                            ,2019-04-22,20190609
TRNAFBIRWKRUQ6,confirmed,44834197,134,1,success,190.0,waitlist,true,190.0,,190.0,NEWGI                                             ,2019-04-22,20190604
TRNAFBH378QYWV,confirmed,28668265,1551,1,success,1680.0,pending_utp,true,1680.0,,1680.0,Active                                            ,2019-04-20,20190523
TRNAFBHVELXOK7,confirmed,58572356,978,1,success,1330.0,waitlist,true,1330.0,,1330.0,NEWGI                                             ,2019-04-21,20190704
TRNAFBAEAI1NCI,confirmed,54394996,724,1,success,1120.0,waitlist,true,1120.0,,1120.0,NEWLOB                                            ,2019-04-14,20190601
TRNA1J4NBLHD7T,confirmed,17354747,585,1,success,1370.0,waitlist,true,1370.0,,1370.0,NEWLOB                                            ,2019-04-14,20190519
TRNAFBC776UCCQ,confirmed,58305831,752,1,success,1100.0,waitlist,true,1100.0,,1100.0,NEWGI                                             ,2019-04-16,20190524
TRNAFBCBNLE6IK,confirmed,15847691,1181,1,success,560.0,waitlist,true,560.0,,560.0,NEWLOB                                            ,2019-04-16,20190604
TRNAFBCC1JUTZ5,confirmed,35548097,439,1,success,280.0,waitlist,true,280.0,,280.0,Active                                            ,2019-04-16,20190517
TRNA1J4ODKLN5F,confirmed,58275398,1359,1,success,575.0,pending_utp,true,575.0,,575.0,NEWGI                                             ,2019-04-15,20190522
TRNAFBIV2496LZ,confirmed,1185965,732,2,success,840.0,waitlist,true,840.0,,840.0,NEWLOB                                            ,2019-04-22,20190604
TRNAFBGMF03JA1,confirmed,58433080,532,2,success,440.0,waitlist,true,440.0,,440.0,NEWGI                                             ,2019-04-20,20190525
TRNA1J5M9F41Q4,order_payment_status_success,12400247,7,1,success,0.0,collected,true,40.0,,40.0,Active                                            ,2019-04-23,20190424
TRNAFBI4423SSA,confirmed,29589921,1428,2,success,3250.0,pending_utp,true,3250.0,,3250.0,NEWGI                                             ,2019-04-21,20190604
TRNI1J2N0KHY1K,order_cancelled,27152198,195,1,success,160.0,waitlist,true,160.0,,160.0,Active                                            ,2019-03-27,20190402
TRNAFBI383FBAN,order_payment_status_success,24414915,726,5,success,1920.0,collected,true,1920.0,,1920.0,Active                                            ,2019-04-21,20190608
TRNAFBDL36DZ5Z,confirmed,57124823,1658,2,success,4190.0,waitlist,true,4190.0,,4190.0,Active                                            ,2019-04-17,20190520
TRNAFBDVS6E6R7,order_payment_status_success,54710303,1159,2,success,0.0,collected,true,2880.0,,2880.0,NEWGI                                             ,2019-04-17,20190522
TRNAFBH0TPQVJK,confirmed,49532417,1325,2,success,4440.0,waitlist,true,4440.0,,4440.0,Active                                            ,2019-04-20,20190624
TRNAFBH449VV52,order_cancelled,7145349,750,4,success,6300.0,collected,true,6300.0,,6300.0,NEWLOB                                            ,2019-04-20,20190526
TRNAFBC43PPBLE,confirmed,32634095,306,1,success,255.0,pending_utp,true,255.0,,255.0,Active                                            ,2019-04-16,20190519
TRNAFBDB1M14MN,confirmed,54928111,3025,1,success,2420.0,waitlist,true,2420.0,,2420.0,NEWLOB                                            ,2019-04-17,20190522
TRNAFBEE73AZ67,confirmed,26297113,824,3,success,3535.0,pending_utp,true,3535.0,,3535.0,NEWLOB                                            ,2019-04-18,20190530
TRNAFBENOF7WSR,confirmed,10126265,780,2,success,3240.0,waitlist,true,3240.0,,3240.0,Active                                            ,2019-04-18,20190520
TRNAFBJ69IW7QJ,confirmed,43288572,474,1,success,325.0,waitlist,true,325.0,,325.0,Active                                            ,2019-04-22,20190526
TRNAFBHRA5FSPE,confirmed,1405343,1148,2,success,4080.0,waitlist,true,4080.0,,4080.0,NEWLOB                                            ,2019-04-21,20190531
TRNAFB9Z1OKBGY,confirmed,58248407,1910,1,success,1960.0,waitlist,true,1960.0,,1960.0,NEWGI                                             ,2019-04-14,20190524
TRNA1J4LRDD8SS,order_payment_pending,12623337,1753,1,success,2690.0,waitlist,true,2690.0,,2690.0,NEWLOB                                            ,2019-04-14,20190529
TRNAFBACHGY83F,order_payment_pending,13506991,537,2,success,1730.0,waitlist,true,1730.0,,1730.0,Active                                            ,2019-04-14,20190712
TRNAFBDVC0L0LY,order_partially_cancelled,30836548,837,3,success,4645.0,collected,true,4645.0,,4645.0,Active                                            ,2019-04-17,20190518
TRNAFBHXLZ9VDC,confirmed,37833015,1849,2,success,9440.0,waitlist,true,9440.0,,9440.0,Active                                            ,2019-04-21,20190527
TRNAFBAKKRU19F,confirmed,32912967,571,1,success,345.0,waitlist,true,345.0,,345.0,Active                                            ,2019-04-14,20190517
TRNAFBEDY135NL,confirmed,57585755,1434,1,success,625.0,waitlist,true,625.0,,625.0,NEWGI                                             ,2019-04-18,20190609
TRNAFBFW0FOMF7,confirmed,11488787,1277,2,success,1160.0,waitlist,true,1160.0,,1160.0,Active                                            ,2019-04-19,20190604
TRNA5IIVMXO6U,confirmed,44870741,916,1,success,490.0,pending_utp,true,490.0,,490.0,Active                                            ,2019-04-20,20190525
TRNAFBINBALJRM,confirmed,48631960,523,1,success,325.0,waitlist,true,325.0,,325.0,NEWGI                                             ,2019-04-22,20190524
TRNAFBIRKX0760,confirmed,58573372,873,1,success,445.0,waitlist,true,445.0,,445.0,NEWGI                                             ,2019-04-22,20190530
TRNAFBEQ4CM7Y0,confirmed,48520321,640,3,success,1055.0,waitlist,true,1055.0,,1055.0,NEWGI                                             ,2019-04-18,20190602
TRNAFBCIN0BK1J,confirmed,52277311,806,3,success,1025.0,pending_utp,true,1025.0,,1025.0,NEWGI                                             ,2019-04-16,20190620
TRNAFBCPIHNZD6,confirmed,57541185,832,2,success,910.0,waitlist,true,910.0,,910.0,NEWGI                                             ,2019-04-16,20190530
TRNAFBHBIEPFEZ,confirmed,19886631,720,5,success,1755.0,waitlist,true,1755.0,,1755.0,NEWLOB                                            ,2019-04-21,20190627
TRNAFBI5U0VAXL,order_payment_status_success,28384411,1662,1,success,1795.0,collected,true,1795.0,,1795.0,Active                                            ,2019-04-21,20190607
TRNAFBIT9ANSAG,order_payment_status_success,31518133,1881,2,success,3750.0,collected,true,3750.0,,3750.0,NEWGI                                             ,2019-04-22,20190527
TRNAFBGW1ZKN8P,confirmed,15252123,697,2,success,810.0,waitlist,true,810.0,,810.0,Active                                            ,2019-04-20,20190527
TRNAFBFQO83CML,order_cancelled,57711788,1225,3,success,1671.0,collected,true,1671.0,,1671.0,Active                                            ,2019-04-19,20190526
TRNAFBHTVDIAUU,confirmed,58572186,390,1,success,955.0,waitlist,true,955.0,,955.0,NEWGI                                             ,2019-04-21,20190604
TRNAFBHZA3UISF,confirmed,53055192,1889,1,success,1940.0,waitlist,true,1940.0,,1940.0,Active                                            ,2019-04-21,20190525
TRNAFBIY8HCP29,confirmed,55168429,595,1,success,350.0,waitlist,true,350.0,,350.0,Active                                            ,2019-04-22,20190602
TRNAFB9G82RNS7,confirmed,49666762,414,1,success,715.0,waitlist,true,715.0,,715.0,NEWGI                                             ,2019-04-13,20190623
TRNAFBFUD61HYG,order_payment_status_success,33428377,765,2,success,800.0,collected,true,800.0,,800.0,NEWLOB                                            ,2019-04-19,20190604
TRNA1J5B52NEW4,confirmed,58376132,273,1,success,535.0,waitlist,true,535.0,,535.0,Active                                            ,2019-04-20,20190701
TRNAFBIRYIEST9,confirmed,58612050,240,1,success,535.0,waitlist,true,535.0,,535.0,NEWGI                                             ,2019-04-22,20190525
TRNAFBBPVPRWHU,confirmed,58298518,313,1,success,260.0,pending_utp,true,260.0,,260.0,NEWGI                                             ,2019-04-15,20190629
TRNAFBETGR9NWX,confirmed,58380527,784,2,success,510.0,waitlist,true,510.0,,510.0,NEWGI                                             ,2019-04-18,20190612
TRNAFBFR1S58IK,confirmed,24304663,781,2,success,2300.0,waitlist,true,2300.0,,2300.0,Active                                            ,2019-04-19,20190523
TRNAFBG00PH8MG,confirmed,58339197,989,1,success,510.0,waitlist,true,510.0,,510.0,NEWGI                                             ,2019-04-19,20190521
TRNAFBGOWDSDIY,confirmed,58355496,511,1,success,355.0,waitlist,true,355.0,,355.0,NEWGI                                             ,2019-04-20,20190618
TRNA1J5AY8YPQ6,confirmed,52048892,1337,3,success,4510.0,waitlist,true,4510.0,,4510.0,NEWLOB                                            ,2019-04-20,20190524
TRNAFBA198APU5,confirmed,27321343,691,1,success,1040.0,waitlist,true,1040.0,,1040.0,NEWLOB                                            ,2019-04-14,20190524
TRNAFBBE5WT5SF,confirmed,19489283,908,1,success,1225.0,waitlist,true,1225.0,,1225.0,Active                                            ,2019-04-15,20190516
TRNAFBCOWWX409,confirmed,58242033,1020,1,success,520.0,waitlist,true,520.0,,520.0,Active                                            ,2019-04-16,20190519
TRNAFBF4SNC6CS,order_payment_status_success,54251827,1495,1,success,610.0,collected,true,610.0,,610.0,Active                                            ,2019-04-19,20190523
TRNAFBFK8V6T2Y,confirmed,52972366,2079,1,success,2980.0,waitlist,true,2980.0,,2980.0,NEWLOB                                            ,2019-04-19,20190531
TRNAFBG0LRM4H0,confirmed,40606387,439,2,success,600.0,waitlist,true,600.0,,600.0,Active                                            ,2019-04-19,20190603
TRNAFB9I60F9EP,confirmed,57465720,997,1,success,1345.0,waitlist,true,1345.0,,1345.0,Active                                            ,2019-04-13,20190523
TRNAFBA7CA637A,confirmed,22425189,890,2,success,2470.0,pending_utp,true,2470.0,,2470.0,Active                                            ,2019-04-14,20190526
TRNAFBH7QI0EU5,confirmed,57134477,1462,1,success,600.0,waitlist,true,600.0,,600.0,Active                                            ,2019-04-20,20190707
TRNAFBDK7PO0HP,confirmed,44363749,559,1,success,335.0,waitlist,true,335.0,,335.0,NEWGI                                             ,2019-04-17,20190601
TRNAFBGLYNXLMV,confirmed,58152317,685,1,success,385.0,pending_utp,true,385.0,,385.0,NEWGI                                             ,2019-04-20,20190530
TRNAFBH558U209,confirmed,36605062,1913,2,success,2900.0,waitlist,true,2900.0,,2900.0,NEWGI                                             ,2019-04-20,20190531
TRNAFBHSQJE7NG,confirmed,13460967,1041,1,success,1380.0,waitlist,true,1380.0,,1380.0,Active                                            ,2019-04-21,20190709
TRNAFBCIW93867,order_payment_status_success,28595536,1260,1,success,1530.0,collected,true,1530.0,,1530.0,Active                                            ,2019-04-16,20190518
TRNAFBFS2F0CBZ,confirmed,37705575,1035,1,success,1330.0,waitlist,true,1330.0,,1330.0,Active                                            ,2019-04-19,20190809
TRNAFBIBEA46TI,confirmed,40817443,2181,1,success,2090.0,waitlist,true,2090.0,,2090.0,Active                                            ,2019-04-21,20190528
TRNAFBH84W2AS1,confirmed,55709935,853,4,success,4620.0,waitlist,true,4620.0,,4620.0,Active                                            ,2019-04-20,20190524
TRNA1J4K8XEZWM,confirmed,45766304,1236,1,success,1830.0,waitlist,true,1830.0,,1830.0,Active                                            ,2019-04-14,20190601
TRNAFBDKMQASB7,confirmed,40004947,586,1,success,375.0,waitlist,true,375.0,,375.0,Active                                            ,2019-04-17,20190526
TRNAFAVY2ON2JM,confirmed,47142279,7,1,success,40.0,waitlist,true,40.0,,40.0,Active                                            ,2019-04-01,20190403
TRNAFBBNUYH2Q1,confirmed,58318483,614,2,success,2690.0,waitlist,true,2690.0,,2690.0,NEWGI                                             ,2019-04-15,20190518
TRNAFBCLQDVQ8L,confirmed,51834313,780,1,success,445.0,waitlist,true,445.0,,445.0,Active                                            ,2019-04-16,20190520
TRNAFBAGJXWKHB,order_cancelled,19680883,1044,1,success,1380.0,collected,true,1380.0,,1380.0,Active                                            ,2019-04-14,20190602
TRNAFBDIPF0HUF,confirmed,58395589,1166,1,success,555.0,waitlist,true,555.0,,555.0,NEWGI                                             ,2019-04-17,20190530
TRNAFBGQ1KBASH,confirmed,58260013,228,1,success,190.0,waitlist,true,190.0,,190.0,NEWGI                                             ,2019-04-20,20190529
TRNA1J5DW5FL4T,confirmed,23398711,294,4,success,2020.0,waitlist,true,2020.0,,2020.0,Active                                            ,2019-04-21,20190613
TRNA1J55VVHXZE,order_payment_pending,,830,3,success,3535.0,waitlist,true,3535.0,,3535.0,,2019-04-19,20190603
TRNAFBGHJ9SYGG,confirmed,29155459,203,2,success,720.0,waitlist,true,720.0,,720.0,NEWGI                                             ,2019-04-20,20190525
TRNAFBJ3EL71XY,confirmed,58539864,198,1,success,740.0,pending_utp,true,740.0,,740.0,NEWGI                                             ,2019-04-22,20190525
TRNA1J5AWW33FH,confirmed,58319660,874,1,success,445.0,pending_utp,true,445.0,,445.0,NEWGI                                             ,2019-04-20,20190525
TRNAFBHMTA6WPN,confirmed,12464681,406,2,success,510.0,waitlist,true,510.0,,510.0,Active                                            ,2019-04-21,20190527
TRNAFBI60OFN42,confirmed,21955317,1167,2,success,2880.0,waitlist,true,2880.0,,2880.0,Active                                            ,2019-04-21,20190619
TRNAFBISKG087J,confirmed,58623396,1046,2,success,1030.0,waitlist,true,1030.0,,1030.0,NEWGI                                             ,2019-04-22,20190531
TRNAFBAG2DCRMQ,confirmed,133705,19,3,success,910.0,waitlist,true,910.0,,910.0,NEWLOB                                            ,2019-04-14,20190531
TRNAFB9C3ZYDVT,confirmed,31908931,1646,4,success,6800.0,waitlist,true,6800.0,,6800.0,NEWLOB                                            ,2019-04-13,20190529
TRNAFBGMCFVAKB,confirmed,57859690,2699,1,success,2285.0,waitlist,true,2285.0,,2285.0,NEWGI                                             ,2019-04-20,20190604
TRNAFBHZJPLD6A,order_payment_status_success,23159215,1740,2,success,3550.0,collected,true,3550.0,,3550.0,Active                                            ,2019-04-21,20190601
TRNA1J5F7R095T,confirmed,50934578,650,1,success,400.0,waitlist,true,400.0,,400.0,NEWGI                                             ,2019-04-21,20190523
TRNAFBIW2E9A06,confirmed,47476941,1137,1,success,550.0,pending_utp,true,550.0,,550.0,Active                                            ,2019-04-22,20190525
TRNAFBIWYLVTZH,confirmed,58585187,666,2,success,1470.0,waitlist,true,1470.0,,1470.0,NEWGI                                             ,2019-04-22,20190527
TRNAFBG1N4X6LH,confirmed,35855170,824,1,success,1205.0,waitlist,true,1205.0,,1205.0,Active                                            ,2019-04-19,20190523
TRNAFBH7KWQ326,order_payment_status_success,58487713,1880,2,success,1400.0,collected,true,1400.0,,1400.0,NEWGI                                             ,2019-04-20,20190609
TRNAFBIEIK3AV0,confirmed,31093991,1758,1,success,710.0,pending_utp,true,710.0,,710.0,Active                                            ,2019-04-22,20190614
TRNAFB9IVHRM0N,confirmed,58037929,1250,3,success,4315.0,waitlist,true,4315.0,,4315.0,NEWLOB                                            ,2019-04-13,20190612
TRNAFB9IAFQ4JV,confirmed,56783971,375,1,success,255.0,waitlist,true,255.0,,255.0,NEWLOB                                            ,2019-04-13,20190517
TRNAFBDCAPILOS,order_cancelled,55902411,239,1,success,740.0,collected,true,740.0,,740.0,NEWLOB                                            ,2019-04-17,20190519
TRNAFB93CA3SQE,confirmed,58169416,199,1,success,160.0,waitlist,true,160.0,,160.0,Active                                            ,2019-04-13,20190602
TRNAFBGT3P4CMR,confirmed,48776464,1105,1,success,1380.0,waitlist,true,1380.0,,1380.0,Active                                            ,2019-04-20,20190531
TRNAFBHYZYPXOV,confirmed,3831705,1632,1,success,1730.0,waitlist,true,1730.0,,1730.0,NEWLOB                                            ,2019-04-21,20190629
TRNAFBCBQLV88B,confirmed,58345919,422,1,success,275.0,waitlist,true,275.0,,275.0,NEWGI                                             ,2019-04-16,20190616
TRNA1J4U6TH4FI,confirmed,51313442,686,1,success,415.0,waitlist,true,415.0,,415.0,Active                                            ,2019-04-16,20190517
TRNA1J59ASU766,confirmed,58426413,178,1,success,535.0,pending_utp,true,535.0,,535.0,NEWGI                                             ,2019-04-20,20190601
TRNAFBESZG2KF0,confirmed,29450406,655,1,success,405.0,waitlist,true,405.0,,405.0,NEWLOB                                            ,2019-04-18,20190606
TRNAFBH7POD8VR,confirmed,36865123,1360,1,success,740.0,waitlist,true,740.0,,740.0,Dormant12                                         ,2019-04-20,20190530
TRNAFBIFWCT9ST,confirmed,31928313,1946,1,success,1420.0,waitlist,true,1420.0,,1420.0,Active                                            ,2019-04-22,20190526
TRNAFBI610ZNRM,confirmed,48145767,627,3,success,1130.0,waitlist,true,1130.0,,1130.0,NEWGI                                             ,2019-04-21,20190622
TRNAFBEU6P3G78,confirmed,55981529,1847,1,success,1860.0,waitlist,true,1860.0,,1860.0,Active                                            ,2019-04-18,20190527
TRNAFBG2SN4BVP,confirmed,24593745,395,1,success,695.0,pending_utp,true,695.0,,695.0,NEWLOB                                            ,2019-04-19,20190602
TRNAFBGV0Y1TF9,confirmed,58434621,1097,1,success,1415.0,waitlist,true,1415.0,,1415.0,NEWGI                                             ,2019-04-20,20190526
TRNAFBGWKWUACP,confirmed,39194346,564,2,success,1790.0,waitlist,true,1790.0,,1790.0,NEWGI                                             ,2019-04-20,20190526
TRNAFB9DMPEIRO,confirmed,14309931,935,1,success,2210.0,waitlist,true,2210.0,,2210.0,Active                                            ,2019-04-13,20190601
TRNAFBBL4ZQWLV,confirmed,55302774,978,4,success,5200.0,waitlist,true,5200.0,,5200.0,Active                                            ,2019-04-15,20190613
TRNAFBCAT8S6FQ,confirmed,29466626,1178,1,success,1480.0,waitlist,true,1480.0,,1480.0,Active                                            ,2019-04-16,20190604
TRNAFBCMAX5926,confirmed,14155423,1377,2,success,5490.0,waitlist,true,5490.0,,5490.0,Active                                            ,2019-04-16,20190526
TRNAFBEFNMZR5F,confirmed,57905260,2129,3,success,5120.0,waitlist,true,5120.0,,5120.0,Active                                            ,2019-04-18,20190602
TRNAFB9I2AOAO3,order_payment_status_success,58032721,805,1,success,1675.0,collected,true,1675.0,,1675.0,NEWLOB                                            ,2019-04-13,20190604
TRNAFBC4NU2KL3,order_payment_status_success,57827776,1611,1,success,1760.0,collected,true,1760.0,,1760.0,NEWGI                                             ,2019-04-16,20190601
TRNAFBEMTCU8X6,confirmed,2966555,763,2,success,2180.0,waitlist,true,2180.0,,2180.0,NEWLOB                                            ,2019-04-18,20190522
TRNAFBF4UXKV1E,confirmed,58060717,446,1,success,280.0,waitlist,true,280.0,,280.0,NEWGI                                             ,2019-04-19,20190525
TRNAFAO6IBSOJ7,confirmed,12400247,350,1,success,240.0,waitlist,true,240.0,,240.0,Active                                            ,2019-03-25,20190326
TRNAFBH14A8CI9,confirmed,58493877,182,1,success,535.0,waitlist,true,535.0,,535.0,NEWGI                                             ,2019-04-20,20190621
TRNAFBH54G62O7,confirmed,58257267,247,1,success,740.0,waitlist,true,740.0,,740.0,NEWGI                                             ,2019-04-20,20190604
TRNAFBI67MP4CO,confirmed,51556431,46,1,success,165.0,waitlist,true,165.0,,165.0,Active                                            ,2019-04-21,20190605
TRNAFBAAJKYQ8N,confirmed,27624710,1269,4,success,7565.0,waitlist,true,7565.0,,7565.0,Active                                            ,2019-04-14,20190516
TRNAFBC71LR52K,confirmed,43280438,328,5,success,1070.0,waitlist,true,1070.0,,1070.0,NEWGI                                             ,2019-04-16,20190523
TRNIFAQLVLU432,order_cancelled,16566013,266,1,success,235.0,waitlist,true,235.0,,235.0,Active                                            ,2019-03-27,20190328
TRNAFBH81CSWPV,confirmed,44010764,676,2,success,2000.0,waitlist,true,2000.0,,2000.0,Active                                            ,2019-04-20,20190617
TRNAFBAE9G16WB,confirmed,44966239,418,3,success,2065.0,pending_utp,true,2065.0,,2065.0,NEWLOB                                            ,2019-04-14,20190520
TRNAFBDVB7ZLNJ,confirmed,52061959,998,1,success,510.0,waitlist,true,510.0,,510.0,Active                                            ,2019-04-17,20190626
TRNAFBFN1C82MW,confirmed,58468191,655,1,success,375.0,waitlist,true,375.0,,375.0,NEWGI                                             ,2019-04-19,20190527
TRNAFBIYGFOTAE,confirmed,53169485,1391,1,success,585.0,pending_utp,true,585.0,,585.0,Active                                            ,2019-04-22,20190808
TRNA1J36XE29QH,confirmed,47142279,7,1,success,40.0,waitlist,true,40.0,,40.0,Active                                            ,2019-04-01,20190403
TRNAFBCLRZEB5N,confirmed,33923620,1205,1,success,1495.0,waitlist,true,1495.0,,1495.0,NEWGI                                             ,2019-04-16,20190629
TRNAFBBGR4YU9G,order_cancelled,58287359,1596,1,success,1740.0,collected,true,1740.0,,1740.0,NEWGI                                             ,2019-04-15,20190528
TRNAFBIQFZICGW,confirmed,29150717,1347,2,success,3110.0,waitlist,true,3110.0,,3110.0,NEWGI                                             ,2019-04-22,20190607
TRNAFBIRC4FO6O,confirmed,58604345,1012,1,success,520.0,pending_utp,true,520.0,,520.0,NEWGI                                             ,2019-04-22,20190611
TRNAFBA74HEY8O,confirmed,14721503,1630,2,success,3420.0,waitlist,true,3420.0,,3420.0,Active                                            ,2019-04-14,20190531
TRNAFBA904L3ZA,order_payment_pending,58177682,106,1,success,190.0,waitlist,true,190.0,,190.0,NEWGI                                             ,2019-04-14,20190516
TRNAFBBTAEYWIK,confirmed,34873813,633,2,success,1480.0,waitlist,true,1480.0,,1480.0,Active                                            ,2019-04-16,20190517
TRNAFBBURL4DHP,confirmed,18049317,692,1,success,385.0,waitlist,true,385.0,,385.0,NEWGI                                             ,2019-04-16,20190522
TRNAFBGP6GBR1L,confirmed,51498633,833,1,success,435.0,waitlist,true,435.0,,435.0,NEWGI                                             ,2019-04-20,20190618
TRNAFBFNLOQG72,order_payment_status_success,32111407,1690,3,success,1610.0,collected,true,1610.0,,1610.0,Active                                            ,2019-04-19,20190624
TRNAFBI2GMDA2H,confirmed,27565456,1207,4,success,3840.0,waitlist,true,3840.0,,3840.0,NEWLOB                                            ,2019-04-21,20190531
TRNAFBHPN8QHBD,confirmed,54174662,550,2,success,650.0,waitlist,true,650.0,,650.0,NEWLOB                                            ,2019-04-21,20190613
TRNIFB85GGICL2,order_cancelled,31349173,378,1,success,255.0,waitlist,true,255.0,,255.0,NEWLOB                                            ,2019-04-12,20190714
TRNAFBAHYIFXNR,confirmed,58146754,1001,1,success,520.0,waitlist,true,520.0,,520.0,NEWGI                                             ,2019-04-14,20190525
TRNAFBCSJJTEJZ,confirmed,10124667,1436,1,success,1600.0,waitlist,true,1600.0,,1600.0,Active                                            ,2019-04-16,20190517
TRNAFBDB9RV2V9,order_payment_status_failed,58174067,985,2,success,1000.0,waitlist,true,1000.0,,1000.0,Active                                            ,2019-04-17,20190609
TRNAFBDQJGL2C9,order_payment_status_success,38486598,1017,1,success,490.0,waitlist,true,490.0,,490.0,NEWGI                                             ,2019-04-17,20190522
TRNAFBFUEDF47W,order_payment_status_success,27217615,2302,4,success,7375.0,collected,true,7375.0,,7375.0,Active                                            ,2019-04-19,20190601
TRNAFBI590013E,confirmed,57806223,596,1,success,350.0,waitlist,true,350.0,,350.0,NEWGI                                             ,2019-04-21,20190526
TRNAFBG857J5IM,confirmed,58354411,1276,1,success,1020.0,waitlist,true,1020.0,,1020.0,NEWGI                                             ,2019-04-20,20190630
TRNAFBIEV7DAGM,confirmed,37551833,1680,1,success,1810.0,waitlist,true,1810.0,,1810.0,NEWGI                                             ,2019-04-22,20190606
TRNAFBBDM8IB74,order_payment_pending,38406862,1487,1,success,1675.0,waitlist,true,1675.0,,1675.0,NEWGI                                             ,2019-04-15,20190604
TRNAFBJ03BFVUE,confirmed,30685550,824,1,success,1205.0,pending_utp,true,1205.0,,1205.0,Active                                            ,2019-04-22,20190608
TRNAFBEC6GARYC,confirmed,57331136,1156,1,success,1460.0,waitlist,true,1460.0,,1460.0,NEWGI                                             ,2019-04-18,20190530
TRNAFBGIE97IOM,confirmed,58521791,1376,1,success,1565.0,waitlist,true,1565.0,,1565.0,NEWGI                                             ,2019-04-20,20190531
